0.25 -1 0.2 -0.2 slope 0.632
0.25 -1 -0.2 0.2 slope 0.4467
0.25 -1 0.1 -0.1 slope 0.5267
0.25 -1 -0.1 0.1 slope 0.454
0.25 0.5 0.4 -0.4 intercept 0.295
0.25 0.5 -0.4 0.4 intercept 0.5061
0.25 -0.5 0.4 -0.4 intercept 0.3613
0.25 -0.5 -0.4 0.4 intercept 0.3613
0.25 0.25 0.4 -0.4 intercept 0.3019
0.25 0.25 -0.4 0.4 intercept 0.4384
0.25 -0.25 0.4 -0.4 intercept 0.332
0.25 -0.25 -0.4 0.4 intercept 0.376
-0.25 0 0.4 -0.4 intercept 0.3484
-0.25 0 -0.4 0.4 intercept 0.3607
-0.25 1 0 0 slope 0.5114
-0.25 1 0.4 -0.4 intercept 0.3011
-0.25 1 -0.4 0.4 intercept 0.5697
-0.25 1 0.2 -0.2 slope 0.4781
-0.25 1 -0.2 0.2 slope 0.6806
-0.25 1 0.1 -0.1 slope 0.4857
-0.25 1 -0.1 0.1 slope 0.5653
-0.25 -1 0 0 nojump 0
-0.25 -1 0.4 -0.4 intercept 0.9915
-0.25 -1 -0.4 0.4 intercept 0.3409
-0.25 -1 0.2 -0.2 nojump 0
-0.25 -1 -0.2 0.2 intercept 0.8559
-0.25 -1 0.1 -0.1 nojump 0
-0.25 -1 -0.1 0.1 slope 1.3888
-0.25 0.5 0.4 -0.4 intercept 0.3128
-0.25 0.5 -0.4 0.4 intercept 0.4126
-0.25 -0.5 0.4 -0.4 intercept 0.4443
-0.25 -0.5 -0.4 0.4 intercept 0.3412
-0.25 0.25 0.4 -0.4 intercept 0.3265
-0.25 0.25 -0.4 0.4 intercept 0.3808
-0.25 -0.25 0.4 -0.4 intercept 0.3841
-0.25 -0.25 -0.4 0.4 intercept 0.3481
